期號,開獎日期,週,天干,地支,節氣,球1,球2,球3,球4,球5
114030.0,2025/2/2,週日,壬,寅,T13,9.0,16.0,29.0,32.0,39.0
114031.0,2025/2/3,週一,癸,卯,T14,4.0,16.0,21.0,23.0,37.0
114032.0,2025/2/4,週二,甲,辰,S1,1.0,8.0,16.0,19.0,31.0
114033.0,2025/2/5,週三,乙,巳,S2,6.0,7.0,8.0,14.0,39.0
114034.0,2025/2/6,週四,丙,午,S3,3.0,7.0,22.0,29.0,34.0
114035.0,2025/2/7,週五,丁,未,S4,16.0,21.0,26.0,29.0,37.0
114036.0,2025/2/8,週六,戊,申,S5,8.0,24.0,28.0,37.0,38.0
114037.0,2025/2/9,週日,己,酉,S6,4.0,5.0,27.0,35.0,37.0
114038.0,2025/2/10,週一,庚,戌,S7,12.0,22.0,26.0,28.0,35.0
114039.0,2025/2/11,週二,辛,亥,S8,10.0,18.0,19.0,27.0,28.0
114040.0,2025/2/12,週三,壬,子,S9,2.0,6.0,19.0,28.0,29.0
114041.0,2025/2/13,週四,癸,丑,S10,2.0,7.0,11.0,20.0,30.0
114042.0,2025/2/14,週五,甲,寅,S11,11.0,17.0,29.0,34.0,39.0
114043.0,2025/2/15,週六,乙,卯,S12,6.0,8.0,10.0,21.0,26.0
114044.0,2025/2/17,週一,丁,巳,S14,9.0,15.0,29.0,30.0,39.0
114045.0,2025/2/18,週二,戊,午,T0,10.0,12.0,13.0,19.0,33.0
114046.0,2025/2/19,週三,己,未,T1,3.0,27.0,28.0,33.0,38.0
114047.0,2025/2/20,週四,庚,申,T2,3.0,7.0,17.0,24.0,27.0
114048.0,2025/2/21,週五,辛,酉,T3,11.0,13.0,18.0,30.0,35.0
114049.0,2025/2/22,週六,壬,戌,T4,4.0,7.0,11.0,19.0,22.0
114050.0,2025/2/24,週一,甲,子,T6,8.0,17.0,18.0,24.0,36.0
114051.0,2025/2/25,週二,乙,丑,T7,5.0,11.0,26.0,33.0,35.0
114052.0,2025/2/26,週三,丙,寅,T8,3.0,11.0,24.0,27.0,36.0
114053.0,2025/2/27,週四,丁,卯,T9,11.0,12.0,20.0,28.0,29.0
114054.0,2025/2/28,週五,戊,辰,T10,5.0,27.0,31.0,38.0,39.0
114055.0,2025/3/1,週六,己,巳,T11,4.0,16.0,29.0,31.0,34.0
114056.0,2025/3/3,週一,辛,未,T13,8.0,9.0,12.0,22.0,27.0
114057.0,2025/3/4,週二,壬,申,T14,11.0,18.0,21.0,23.0,36.0
114058.0,2025/3/5,週三,癸,酉,S0,15.0,23.0,29.0,36.0,39.0
114059.0,2025/3/6,週四,甲,戌,S1,8.0,12.0,15.0,18.0,34.0
114060.0,2025/3/7,週五,乙,亥,S2,9.0,10.0,19.0,33.0,35.0
114061.0,2025/3/8,週六,丙,子,S3,17.0,23.0,24.0,27.0,35.0
114062.0,2025/3/10,週一,戊,寅,S5,2.0,4.0,7.0,25.0,37.0
114063.0,2025/3/11,週二,己,卯,S6,2.0,21.0,24.0,27.0,31.0
114064.0,2025/3/12,週三,庚,辰,S7,6.0,14.0,27.0,30.0,33.0
114065.0,2025/3/13,週四,辛,巳,S8,3.0,4.0,7.0,11.0,30.0
114066.0,2025/3/14,週五,壬,午,S9,6.0,8.0,18.0,19.0,28.0
114067.0,2025/3/15,週六,癸,未,S10,8.0,15.0,25.0,26.0,34.0
114068.0,2025/3/17,週一,乙,酉,S12,7.0,11.0,13.0,26.0,30.0
114069.0,2025/3/18,週二,丙,戌,S13,3.0,13.0,15.0,19.0,25.0
114070.0,2025/3/19,週三,丁,亥,S14,11.0,15.0,25.0,29.0,34.0
114071.0,2025/3/20,週四,戊,子,T0,2.0,16.0,17.0,27.0,32.0
114072.0,2025/3/21,週五,己,丑,T1,5.0,9.0,15.0,20.0,26.0
114073.0,2025/3/22,週六,庚,寅,T2,5.0,13.0,16.0,24.0,28.0
114074.0,2025/3/24,週一,壬,辰,T4,7.0,25.0,32.0,34.0,35.0
114075.0,2025/3/25,週二,癸,巳,T5,4.0,20.0,24.0,27.0,38.0
114076.0,2025/3/26,週三,甲,午,T6,1.0,10.0,12.0,32.0,35.0
114077.0,2025/3/27,週四,乙,未,T7,5.0,25.0,33.0,36.0,37.0
114078.0,2025/3/28,週五,丙,申,T8,13.0,24.0,25.0,36.0,39.0
114079.0,2025/3/29,週六,丁,酉,T9,4.0,9.0,12.0,17.0,27.0
114080.0,2025/3/31,週一,己,亥,T11,7.0,10.0,13.0,23.0,26.0
114081.0,2025/4/1,週二,庚,子,T12,5.0,13.0,17.0,19.0,31.0
114082.0,2025/4/2,週三,辛,丑,T13,4.0,8.0,29.0,32.0,34.0
114083.0,2025/4/3,週四,壬,寅,T14,5.0,16.0,23.0,31.0,39.0
114084.0,2025/4/4,週五,癸,卯,S0,3.0,6.0,7.0,36.0,38.0
114085.0,2025/4/5,週六,甲,辰,S1,12.0,13.0,14.0,15.0,24.0
114086.0,2025/4/7,週一,丙,午,S3,1.0,6.0,19.0,26.0,33.0
114087.0,2025/4/8,週二,丁,未,S4,6.0,17.0,18.0,19.0,32.0
114088.0,2025/4/9,週三,戊,申,S5,4.0,6.0,14.0,24.0,35.0
114089.0,2025/4/10,週四,己,酉,S6,14.0,19.0,22.0,26.0,28.0
114090.0,2025/4/11,週五,庚,戌,S7,15.0,17.0,26.0,27.0,35.0
114091.0,2025/4/12,週六,辛,亥,S8,9.0,11.0,15.0,25.0,31.0
114092.0,2025/4/14,週一,癸,丑,S10,9.0,10.0,22.0,30.0,33.0
114093.0,2025/4/15,週二,甲,寅,S11,2.0,3.0,16.0,27.0,39.0
114094.0,2025/4/16,週三,乙,卯,S12,7.0,22.0,25.0,29.0,38.0
114095.0,2025/4/17,週四,丙,辰,S13,3.0,6.0,23.0,24.0,37.0
114096.0,2025/4/18,週五,丁,巳,S14,7.0,24.0,28.0,31.0,36.0
114097.0,2025/4/19,週六,戊,午,S15,14.0,19.0,21.0,26.0,36.0
114098.0,2025/4/21,週一,庚,申,T1,2.0,6.0,12.0,14.0,24.0
114099.0,2025/4/22,週二,辛,酉,T2,8.0,19.0,23.0,27.0,31.0
114100.0,2025/4/23,週三,壬,戌,T3,1.0,16.0,19.0,27.0,33.0
114101.0,2025/4/24,週四,癸,亥,T4,4.0,6.0,25.0,29.0,35.0
114102.0,2025/4/25,週五,甲,子,T5,1.0,5.0,24.0,33.0,36.0
114103.0,2025/4/26,週六,乙,丑,T6,20.0,23.0,32.0,35.0,38.0
114104.0,2025/4/28,週一,丁,卯,T8,6.0,12.0,17.0,38.0,39.0
114105.0,2025/4/29,週二,戊,辰,T9,1.0,7.0,13.0,18.0,35.0
114106.0,2025/4/30,週三,己,巳,T10,22.0,26.0,30.0,31.0,38.0
114107.0,2025/5/1,週四,庚,午,T11,8.0,19.0,25.0,27.0,39.0
114108.0,2025/5/2,週五,辛,未,T12,5.0,12.0,20.0,24.0,28.0
114109.0,2025/5/3,週六,壬,申,T13,1.0,10.0,19.0,27.0,31.0
114110.0,2025/5/5,週一,甲,戌,S0,4.0,5.0,8.0,10.0,11.0
114111.0,2025/5/6,週二,乙,亥,S1,6.0,11.0,18.0,37.0,39.0
114112.0,2025/5/7,週三,丙,子,S2,7.0,9.0,21.0,28.0,38.0
114113.0,2025/5/8,週四,丁,丑,S3,7.0,10.0,26.0,28.0,33.0
114114.0,2025/5/9,週五,戊,寅,S4,4.0,11.0,19.0,21.0,34.0
114115.0,2025/5/10,週六,己,卯,S5,6.0,9.0,20.0,27.0,36.0
114116.0,2025/5/12,週一,辛,巳,S7,8.0,10.0,26.0,27.0,38.0
114117.0,2025/5/13,週二,壬,午,S8,4.0,10.0,20.0,23.0,29.0
114118.0,2025/5/14,週三,癸,未,S9,1.0,14.0,18.0,24.0,38.0
114119.0,2025/5/15,週四,甲,申,S10,2.0,4.0,15.0,25.0,36.0
114120.0,2025/5/16,週五,乙,酉,S11,2.0,13.0,24.0,27.0,39.0
114121.0,2025/5/17,週六,丙,戌,S12,3.0,9.0,24.0,30.0,39.0
114122.0,2025/5/19,週一,戊,子,S14,4.0,7.0,14.0,25.0,35.0
114123.0,2025/5/20,週二,己,丑,S15,10.0,22.0,23.0,26.0,38.0
114124.0,2025/5/21,週三,庚,寅,T0,10.0,16.0,31.0,34.0,38.0
114125.0,2025/5/22,週四,辛,卯,T1,1.0,8.0,17.0,21.0,35.0
114126.0,2025/5/23,週五,壬,辰,T2,13.0,16.0,24.0,27.0,32.0
114127.0,2025/5/24,週六,癸,巳,T3,14.0,18.0,29.0,35.0,36.0
114128.0,2025/5/26,週一,乙,未,T5,8.0,15.0,21.0,24.0,34.0
114129.0,2025/5/27,週二,丙,申,T6,4.0,8.0,23.0,33.0,38.0
114130.0,2025/5/28,週三,丁,酉,T7,9.0,13.0,15.0,24.0,33.0
114131.0,2025/5/29,週四,戊,戌,T8,4.0,18.0,28.0,30.0,31.0
114132.0,2025/5/30,週五,己,亥,T9,14.0,20.0,21.0,34.0,35.0
114133.0,2025/5/31,週六,庚,子,T10,14.0,18.0,20.0,29.0,35.0
114134.0,2025/6/2,週一,壬,寅,T12,2.0,7.0,11.0,16.0,21.0
114135.0,2025/6/3,週二,癸,卯,T13,7.0,20.0,21.0,25.0,34.0
114136.0,2025/6/4,週三,甲,辰,T14,20.0,30.0,33.0,36.0,38.0
114137.0,2025/6/5,週四,乙,巳,S0,7.0,14.0,19.0,35.0,39.0
114138.0,2025/6/6,週五,丙,午,S1,2.0,12.0,14.0,25.0,30.0
114139.0,2025/6/7,週六,丁,未,S2,4.0,16.0,22.0,23.0,32.0
114140.0,2025/6/9,週一,己,酉,S4,8.0,20.0,27.0,29.0,30.0
114141.0,2025/6/10,週二,庚,戌,S5,7.0,12.0,16.0,29.0,38.0
114142.0,2025/6/11,週三,辛,亥,S6,4.0,17.0,19.0,21.0,31.0
114143.0,2025/6/12,週四,壬,子,S7,11.0,14.0,15.0,19.0,32.0
114144.0,2025/6/13,週五,癸,丑,S8,4.0,5.0,10.0,12.0,38.0
114145.0,2025/6/14,週六,甲,寅,S9,2.0,15.0,17.0,23.0,37.0
114146.0,2025/6/16,週一,丙,辰,S11,6.0,8.0,9.0,33.0,36.0
114147.0,2025/6/17,週二,丁,巳,S12,2.0,12.0,14.0,26.0,37.0
114148.0,2025/6/18,週三,戊,午,S13,7.0,12.0,23.0,26.0,36.0
114149.0,2025/6/19,週四,己,未,S14,12.0,14.0,15.0,17.0,24.0
114150.0,2025/6/20,週五,庚,申,S15,2.0,5.0,8.0,17.0,24.0
114151.0,2025/6/21,週六,辛,酉,T0,3.0,8.0,15.0,24.0,39.0
114152.0,2025/6/23,週一,癸,亥,T2,3.0,14.0,22.0,31.0,38.0
114153.0,2025/6/24,週二,甲,子,T3,1.0,10.0,12.0,20.0,31.0
114154.0,2025/6/25,週三,乙,丑,T4,2.0,11.0,28.0,30.0,37.0
114155.0,2025/6/26,週四,丙,寅,T5,1.0,6.0,13.0,24.0,29.0
114156.0,2025/6/27,週五,丁,卯,T6,3.0,4.0,10.0,19.0,37.0
114157.0,2025/6/28,週六,戊,辰,T7,12.0,22.0,29.0,33.0,34.0
114158.0,2025/6/30,週一,庚,午,T9,7.0,8.0,11.0,23.0,31.0
114159.0,2025/7/1,週二,辛,未,T10,6.0,8.0,11.0,19.0,38.0
114160.0,2025/7/2,週三,壬,申,T11,6.0,13.0,21.0,24.0,38.0
114161.0,2025/7/3,週四,癸,酉,T12,10.0,21.0,22.0,26.0,27.0
114162.0,2025/7/4,週五,甲,戌,T13,5.0,24.0,31.0,36.0,39.0
114163.0,2025/7/5,週六,乙,亥,T14,8.0,14.0,22.0,24.0,35.0
114164.0,2025/7/7,週一,丁,丑,S0,14.0,25.0,27.0,35.0,38.0
114165.0,2025/7/8,週二,戊,寅,S1,3.0,4.0,24.0,27.0,33.0
114166.0,2025/7/9,週三,己,卯,S2,13.0,18.0,27.0,28.0,37.0
114167.0,2025/7/10,週四,庚,辰,S3,2.0,3.0,4.0,34.0,36.0
114168.0,2025/7/11,週五,辛,巳,S4,9.0,26.0,37.0,38.0,39.0
114169.0,2025/7/12,週六,壬,午,S5,3.0,19.0,20.0,21.0,26.0
114170.0,2025/7/14,週一,甲,申,S7,8.0,11.0,12.0,29.0,36.0
114171.0,2025/7/15,週二,乙,酉,S8,9.0,16.0,21.0,22.0,38.0
114172.0,2025/7/16,週三,丙,戌,S9,15.0,18.0,24.0,31.0,32.0
114173.0,2025/7/17,週四,丁,亥,S10,4.0,6.0,11.0,29.0,37.0
114174.0,2025/7/18,週五,戊,子,S11,12.0,21.0,22.0,38.0,39.0
114175.0,2025/7/19,週六,己,丑,S12,7.0,11.0,14.0,26.0,27.0
114176.0,2025/7/21,週一,辛,卯,S14,1.0,6.0,11.0,22.0,34.0
114177.0,2025/7/22,週二,壬,辰,S15,19.0,21.0,27.0,32.0,39.0
114178.0,2025/7/23,週三,癸,巳,T1,16.0,18.0,23.0,36.0,39.0
114179.0,2025/7/24,週四,甲,午,T2,2.0,6.0,9.0,29.0,32.0
114180.0,2025/7/25,週五,乙,未,T3,5.0,7.0,10.0,26.0,30.0
114181.0,2025/7/26,週六,丙,申,T4,14.0,15.0,18.0,23.0,29.0
114182.0,2025/7/28,週一,戊,戌,T6,4.0,16.0,22.0,23.0,30.0
114183.0,2025/7/29,週二,己,亥,T7,1.0,6.0,10.0,13.0,27.0
114184.0,2025/7/30,週三,庚,子,T8,17.0,22.0,24.0,30.0,32.0
114185.0,2025/7/31,週四,辛,丑,T9,11.0,12.0,17.0,34.0,36.0
114186.0,2025/8/1,週五,壬,寅,T10,2.0,13.0,18.0,33.0,34.0
114187.0,2025/8/2,週六,癸,卯,T11,3.0,14.0,22.0,25.0,31.0
114188.0,2025/8/4,週一,乙,巳,S13,3.0,21.0,23.0,25.0,26.0
114189.0,2025/8/5,週二,丙,午,S14,13.0,20.0,21.0,32.0,37.0
114190.0,2025/8/6,週三,丁,未,S15,6.0,10.0,24.0,28.0,38.0
114191.0,2025/8/7,週四,戊,申,S0,10.0,20.0,28.0,30.0,37.0
114192.0,2025/8/8,週五,己,酉,S1,11.0,25.0,27.0,30.0,34.0
114193.0,2025/8/9,週六,庚,戌,S2,1.0,9.0,27.0,29.0,30.0
114194.0,2025/8/11,週一,壬,子,S4,1.0,14.0,22.0,26.0,28.0
114195.0,2025/8/12,週二,癸,丑,S5,1.0,9.0,17.0,25.0,30.0
114196.0,2025/8/13,週三,甲,寅,S6,11.0,23.0,26.0,32.0,34.0
114197.0,2025/8/14,週四,乙,卯,S7,10.0,12.0,14.0,31.0,35.0
114198.0,2025/8/15,週五,丙,辰,S8,1.0,5.0,16.0,18.0,26.0
114199.0,2025/8/16,週六,丁,巳,S9,15.0,18.0,22.0,24.0,31.0
114200.0,2025/8/18,週一,己,未,S11,9.0,12.0,18.0,27.0,29.0
114201.0,2025/8/19,週二,庚,申,S12,6.0,7.0,18.0,31.0,35.0
114202.0,2025/8/20,週三,辛,酉,S13,15.0,18.0,29.0,31.0,39.0
114203.0,2025/8/21,週四,壬,戌,S14,16.0,27.0,28.0,29.0,33.0
114204.0,2025/8/22,週五,癸,亥,S15,6.0,7.0,21.0,37.0,38.0
114205.0,2025/8/23,週六,甲,子,T0,4.0,5.0,8.0,27.0,39.0
114206.0,2025/8/25,週一,丙,寅,T2,6.0,12.0,15.0,23.0,26.0
114207.0,2025/8/26,週二,丁,卯,T3,2.0,5.0,24.0,38.0,39.0
114208.0,2025/8/27,週三,戊,辰,T4,3.0,5.0,28.0,30.0,32.0
114209.0,2025/8/28,週四,己,巳,T5,5.0,7.0,21.0,23.0,29.0
114210.0,2025/8/29,週五,庚,午,T6,7.0,20.0,21.0,30.0,38.0
114211.0,2025/8/30,週六,辛,未,T7,4.0,5.0,7.0,13.0,14.0
114212.0,2025/9/1,週一,癸,酉,T9,21.0,24.0,28.0,29.0,35.0
114213.0,2025/9/2,週二,甲,戌,T10,5.0,8.0,10.0,23.0,25.0
114214.0,2025/9/3,週三,乙,亥,T11,14.0,15.0,20.0,21.0,23.0
114215.0,2025/9/4,週四,丙,子,T12,6.0,7.0,24.0,27.0,34.0
114216.0,2025/9/5,週五,丁,丑,T13,7.0,9.0,29.0,32.0,38.0
114217.0,2025/9/6,週六,戊,寅,T14,8.0,14.0,25.0,28.0,31.0
114218.0,2025/9/8,週一,庚,辰,S1,7.0,11.0,20.0,28.0,38.0
114219.0,2025/9/9,週二,辛,巳,S2,8.0,20.0,23.0,25.0,26.0
114220.0,2025/9/10,週三,壬,午,S3,12.0,14.0,16.0,28.0,39.0
114221.0,2025/9/11,週四,癸,未,S4,6.0,18.0,26.0,28.0,36.0
114222.0,2025/9/12,週五,甲,申,S5,9.0,12.0,16.0,26.0,34.0
114223.0,2025/9/13,週六,乙,酉,S6,2.0,25.0,32.0,35.0,36.0
114224.0,2025/9/15,週一,丁,亥,S8,7.0,9.0,10.0,12.0,28.0
114225.0,2025/9/16,週二,戊,子,S9,2.0,9.0,19.0,21.0,33.0
114226.0,2025/9/17,週三,己,丑,S10,4.0,6.0,7.0,12.0,38.0
114227.0,2025/9/18,週四,庚,寅,S11,5.0,12.0,14.0,23.0,33.0
114228.0,2025/9/19,週五,辛,卯,S12,2.0,11.0,22.0,24.0,31.0
114229.0,2025/9/20,週六,壬,辰,S13,5.0,8.0,11.0,13.0,22.0
114230.0,2025/9/22,週一,甲,午,S15,7.0,9.0,12.0,14.0,33.0
114231.0,2025/9/23,週二,乙,未,T0,6.0,19.0,20.0,33.0,37.0
114232.0,2025/9/24,週三,丙,申,T1,4.0,22.0,23.0,35.0,39.0
114233.0,2025/9/25,週四,丁,酉,T2,2.0,10.0,13.0,28.0,32.0
114234.0,2025/9/26,週五,戊,戌,T3,3.0,7.0,14.0,25.0,34.0
114235.0,2025/9/27,週六,己,亥,T4,3.0,11.0,13.0,28.0,37.0
114236.0,2025/9/29,週一,辛,丑,T6,3.0,15.0,21.0,29.0,37.0
114237.0,2025/9/30,週二,壬,寅,T7,14.0,20.0,21.0,28.0,33.0
114238.0,2025/10/1,週三,癸,卯,T8,3.0,5.0,12.0,22.0,27.0
114239.0,2025/10/2,週四,甲,辰,T9,10.0,19.0,25.0,36.0,39.0
114240.0,2025/10/3,週五,乙,巳,T10,10.0,16.0,19.0,21.0,28.0
114241.0,2025/10/4,週六,丙,午,T11,3.0,4.0,10.0,18.0,39.0
114242.0,2025/10/6,週一,戊,申,T13,3.0,5.0,6.0,12.0,13.0
114243.0,2025/10/7,週二,己,酉,T14,1.0,16.0,20.0,28.0,34.0
114244.0,2025/10/8,週三,庚,戌,S0,3.0,9.0,26.0,38.0,39.0
114245.0,2025/10/9,週四,辛,亥,S1,2.0,4.0,12.0,15.0,29.0
114246.0,2025/10/10,週五,壬,子,S2,3.0,6.0,24.0,31.0,36.0
114247.0,2025/10/11,週六,癸,丑,S3,4.0,9.0,19.0,22.0,34.0
114248.0,2025/10/13,週一,乙,卯,S5,8.0,13.0,14.0,22.0,36.0
114249.0,2025/10/14,週二,丙,辰,S6,4.0,5.0,9.0,18.0,24.0
114250.0,2025/10/15,週三,丁,巳,S7,4.0,7.0,19.0,33.0,39.0
114251.0,2025/10/16,週四,戊,午,S8,4.0,18.0,21.0,30.0,37.0
114252.0,2025/10/17,週五,己,未,S9,1.0,21.0,31.0,32.0,34.0
114253.0,2025/10/18,週六,庚,申,S10,2.0,17.0,32.0,35.0,38.0
114254.0,2025/10/20,週一,壬,戌,S12,6.0,13.0,22.0,23.0,27.0
114255.0,2025/10/21,週二,癸,亥,S13,13.0,22.0,30.0,37.0,38.0
114256.0,2025/10/22,週三,甲,子,S14,3.0,4.0,20.0,25.0,28.0
114257.0,2025/10/23,週四,乙,丑,T0,8.0,15.0,27.0,37.0,38.0
114258.0,2025/10/24,週五,丙,寅,T1,8.0,11.0,13.0,37.0,38.0
114259.0,2025/10/25,週六,丁,卯,T2,3.0,4.0,11.0,21.0,34.0
114260.0,2025/10/27,週一,己,巳,T4,3.0,20.0,26.0,31.0,37.0
114261.0,2025/10/28,週二,庚,午,T5,18.0,20.0,25.0,29.0,31.0
114262.0,2025/10/29,週三,辛,未,T6,26.0,32.0,33.0,36.0,39.0
114263.0,2025/10/30,週四,壬,申,T7,5.0,27.0,28.0,31.0,37.0
114264.0,2025/10/31,週五,癸,酉,T8,11.0,18.0,25.0,26.0,33.0
114265.0,2025/11/1,週六,甲,戌,T9,8.0,12.0,19.0,27.0,28.0
114266.0,2025/11/3,週一,丙,子,T11,24.0,25.0,34.0,36.0,37.0
114267.0,2025/11/4,週二,丁,丑,T12,1.0,7.0,12.0,29.0,39.0
114268.0,2025/11/5,週三,戊,寅,T13,11.0,14.0,15.0,27.0,39.0
114269.0,2025/11/6,週四,己,卯,T14,7.0,24.0,28.0,31.0,32.0
114270.0,2025/11/7,週五,庚,辰,S0,22.0,27.0,30.0,32.0,37.0
114271.0,2025/11/8,週六,辛,巳,S1,7.0,8.0,9.0,26.0,34.0
114272.0,2025/11/10,週一,癸,未,S3,7.0,14.0,15.0,17.0,30.0
114273.0,2025/11/11,週二,甲,申,S4,5.0,19.0,31.0,34.0,39.0
114274.0,2025/11/12,週三,乙,酉,S5,1.0,4.0,9.0,14.0,22.0
114275.0,2025/11/13,週四,丙,戌,S6,13.0,18.0,20.0,23.0,36.0
114276.0,2025/11/14,週五,丁,亥,S7,2.0,11.0,15.0,37.0,38.0
114277.0,2025/11/15,週六,戊,子,S8,12.0,20.0,25.0,28.0,29.0
114278.0,2025/11/17,週一,庚,寅,S10,4.0,7.0,16.0,26.0,29.0
114279.0,2025/11/18,週二,辛,卯,S11,14.0,24.0,31.0,36.0,37.0
114280.0,2025/11/19,週三,壬,辰,S12,3.0,11.0,20.0,28.0,31.0
114281.0,2025/11/20,週四,癸,巳,S13,1.0,5.0,33.0,36.0,38.0
114282.0,2025/11/21,週五,甲,午,S14,5.0,10.0,17.0,28.0,35.0
114283.0,2025/11/22,週六,乙,未,T0,10.0,13.0,32.0,33.0,37.0
114284.0,2025/11/24,週一,丁,酉,T2,2.0,4.0,5.0,17.0,31.0
114285.0,2025/11/25,週二,戊,戌,T3,9.0,30.0,36.0,38.0,39.0
114286.0,2025/11/26,週三,己,亥,T4,7.0,13.0,26.0,28.0,34.0
114287.0,2025/11/27,週四,庚,子,T5,7.0,19.0,22.0,25.0,28.0
114288.0,2025/11/28,週五,辛,丑,T6,8.0,13.0,14.0,22.0,28.0
114289.0,2025/11/29,週六,壬,寅,T7,8.0,27.0,30.0,33.0,36.0
114290.0,2025/12/1,週一,甲,辰,T9,2.0,3.0,4.0,20.0,24.0
114291.0,2025/12/2,週二,乙,巳,T10,2.0,5.0,8.0,13.0,29.0
114292.0,2025/12/3,週三,丙,午,T11,5.0,9.0,14.0,33.0,35.0
114293.0,2025/12/4,週四,丁,未,T12,1.0,7.0,20.0,25.0,37.0
114294.0,2025/12/5,週五,戊,申,T13,2.0,3.0,16.0,17.0,29.0
114295.0,2025/12/6,週六,己,酉,T14,6.0,22.0,23.0,24.0,32.0
114296.0,2025/12/8,週一,辛,亥,S1,5.0,23.0,27.0,28.0,31.0
114297.0,2025/12/9,週二,壬,子,S2,7.0,8.0,15.0,30.0,39.0
114298.0,2025/12/10,週三,癸,丑,S3,4.0,7.0,11.0,16.0,26.0
114299.0,2025/12/11,週四,甲,寅,S4,2.0,6.0,17.0,25.0,26.0
114300.0,2025/12/12,週五,乙,卯,S5,10.0,24.0,26.0,28.0,35.0
114301.0,2025/12/13,週六,丙,辰,S6,2.0,9.0,21.0,31.0,38.0
114302.0,2025/12/15,週一,戊,午,S8,3.0,17.0,27.0,29.0,38.0
114303.0,2025/12/16,週二,己,未,S9,2.0,10.0,14.0,33.0,35.0
114304.0,2025/12/17,週三,庚,申,S10,5.0,6.0,7.0,19.0,32.0
114305.0,2025/12/18,週四,辛,酉,S11,4.0,9.0,32.0,33.0,36.0
114306.0,2025/12/19,週五,壬,戌,S12,12.0,16.0,23.0,27.0,30.0
114307.0,2025/12/20,週六,癸,亥,S13,1.0,5.0,16.0,35.0,38.0
114308.0,2025/12/22,週一,乙,丑,T1,2.0,22.0,24.0,27.0,38.0
114309.0,2025/12/23,週二,丙,寅,T2,9.0,22.0,24.0,30.0,35.0
114310.0,2025/12/24,週三,丁,卯,T3,2.0,3.0,14.0,25.0,30.0
114311.0,2025/12/25,週四,戊,辰,T4,14.0,18.0,28.0,36.0,39.0
114312.0,2025/12/26,週五,己,巳,T5,1.0,10.0,20.0,27.0,36.0
114313.0,2025/12/27,週六,庚,午,T6,1.0,15.0,19.0,28.0,38.0
114314.0,2025/12/29,週一,壬,申,T8,5.0,10.0,13.0,29.0,37.0
114315.0,2025/12/30,週二,癸,酉,T9,11.0,12.0,24.0,27.0,33.0
114316.0,2025/12/31,週三,甲,戌,T10,8.0,10.0,11.0,26.0,35.0
115001.0,2026/1/1,週四,乙,亥,T11,15.0,16.0,18.0,29.0,36.0
115002.0,2026/1/2,週五,丙,子,T12,17.0,18.0,25.0,36.0,39.0
115003.0,2026/1/3,週六,丁,丑,T13,22.0,23.0,31.0,32.0,38.0
115004.0,2026/1/5,週一,己,卯,S0,10.0,16.0,18.0,34.0,39.0
115005.0,2026/1/6,週二,庚,辰,S1,1.0,2.0,6.0,11.0,33.0
115006.0,2026/1/7,週三,辛,巳,S2,5.0,10.0,14.0,15.0,28.0
115007.0,2026/1/8,週四,壬,午,S3,3.0,8.0,10.0,21.0,30.0
115008.0,2026/1/9,週五,癸,未,S4,1.0,12.0,14.0,22.0,34.0
115009.0,2026/1/10,週六,甲,申,S5,11.0,25.0,26.0,34.0,38.0
115010.0,2026/1/12,週一,丙,戌,S7,3.0,13.0,18.0,24.0,30.0
115011.0,2026/1/13,週二,丁,亥,S8,6.0,16.0,17.0,19.0,31.0
115012.0,2026/1/14,週三,戊,子,S9,1.0,2.0,16.0,33.0,35.0
115013.0,2026/1/15,週四,己,丑,S10,1.0,2.0,3.0,19.0,36.0
115014.0,2026/1/16,週五,庚,寅,S11,18.0,19.0,22.0,27.0,29.0
115015.0,2026/1/17,週六,辛,卯,S12,2.0,10.0,11.0,24.0,37.0
115016.0,2026/1/19,週一,癸,巳,S14,12.0,16.0,23.0,24.0,29.0
115017.0,2026/1/20,週二,甲,午,T0,16.0,19.0,23.0,25.0,34.0
115018.0,2026/1/21,週三,乙,未,T1,4.0,15.0,23.0,27.0,38.0
115019.0,2026/1/22,週四,丙,申,T2,3.0,6.0,11.0,30.0,34.0
115020.0,2026/1/23,週五,丁,酉,T3,3.0,11.0,12.0,21.0,31.0
115021.0,2026/1/24,週六,戊,戌,T4,6.0,7.0,15.0,35.0,37.0
115022.0,2026/1/26,週一,庚,子,T6,6.0,15.0,23.0,26.0,30.0
115023.0,2026/1/27,週二,辛,丑,T7,5.0,17.0,18.0,23.0,32.0
115024.0,2026/1/28,週三,壬,寅,T8,10.0,11.0,23.0,24.0,29.0
115025.0,2026/1/29,週四,癸,卯,T9,6.0,11.0,28.0,36.0,37.0
115026.0,2026/1/30,週五,甲,辰,T10,16.0,17.0,29.0,30.0,36.0
115027.0,2026/1/31,週六,乙,巳,T11,5.0,12.0,16.0,21.0,32.0
115028.0,2026/2/2,週一,丁,未,T13,6.0,8.0,31.0,37.0,38.0
115029.0,2026/2/3,週二,戊,申,T14,3.0,5.0,11.0,15.0,23.0
115030.0,2026/2/4,週三,己,酉,S0,8.0,17.0,22.0,27.0,28.0
115031.0,2026/2/5,週四,庚,戌,S1,8.0,9.0,13.0,32.0,35.0
115032.0,2026/2/6,週五,辛,亥,S2,1.0,6.0,29.0,32.0,34.0
115033.0,2026/2/7,週六,壬,子,S3,3.0,8.0,22.0,27.0,32.0
,,週一,甲,寅,S5,,,,,
